Givenname,Surname,Streetaddress,City,Zipcode,Country,CountryCode,NationalId,TelephoneCountryCode,Telephone,Birthday,ConsentToContact
Jennie,Persson,Industrigränd 7,Örnsköldsvik,28021,Sverige,SE,19780212-1863,+46,08-352 38 32,1978-02-12,True
Nora,Myhre,Haugehaugen 79,Tangen,9760,Norge,NO,19850827-2900,+47,+47 05 34 98 62,1985-08-27,True
Jan,Johansson,Nyvägen 63,Mölndal,70221,Sverige,SE,19580116-2602,+46,+46 (0)55 53 53 17,1958-01-16,True
Anita,Lundberg,Backstigen 057,Lund,87064,Sverige,SE,19650401-5320,+46,08-500 67 23,1965-04-01,True
Ellen,Aasen,Aasbråten 2,Vildegrunn,8493,Norge,NO,19830803-2586,+47,46291653,1983-08-03,True
Shannon,Wise,Richard Stravenue 4933,Sheltontown,03521,Danmark,DK,19500301-8552,+45,981.590.3674x834,1950-03-01,True
Robert,Larsen,Berntsenskrenten 4E,Rønning,8393,Norge,NO,19621101-2887,+47,83549158,1962-11-01,True
Stein,Berntsen,Larsenalléen 39,Haugen,1118,Norge,NO,19480804-3451,+47,90624730,1948-08-04,True
Tapani,Heikkinen,Pohjolankatu 1,Föglö,78887,Finland,FI,19660619-8095,+358,0033710895,1966-06-19,True
Pierre,Eriksson,Industrigatan 03,Halmstad,18749,Sverige,SE,19580922-1641,+46,+46 (0)47 35 81 83,1958-09-22,True
Geir,Eliassen,Larsentjernet 73,Larssjøen,3429,Norge,NO,19420910-2790,47,910 35 879,1942-09-10,True
Gösta,Jansson,Ängstorget 665,Örnsköldsvik,27973,Sverige,SE,19750325-4654,+46,0062-42 25 05,1975-03-25,True
Maria,Pettersson,Industritorget 1,Växjö,55791,Sverige,SE,19781213-1764,+46,+46 (0)29 16 77 74,1978-12-13,True
Valerie,Oliver,Lee Union 0664,East Emilystad,77756,Danmark,DK,19820912-1031,+45,486.715.1484x32755,1982-09-12,True
Erik,Björklund,Strandgatan 8,Umeå,65756,Sverige,SE,19910916-0655,+46,08-89 17 18,1991-09-16,True
Troy,Wilson,Novak Hills 90684,Port Nicholas,03577,Danmark,DK,19900606-8333,+45,298.703.3286,1990-06-06,True
Jan-Erik,Nilsson,Ängsgatan 57,Motala,55532,Sverige,SE,19431204-8237,+46,+46 (0)8 862 266 29,1943-12-04,True
Alexander,Arnesen,Sæthergropa 02,Annahelle,5964,Norge,NO,19820508-7581,+47,+4738509636,1982-05-08,True
May,Berg,Halvorsenåsen 5G,Mathisen,1649,Norge,NO,19680913-8209,+47,49 24 42 81,1968-09-13,True
Line,Antonsen,Nguyenholtet 1,Tonjeøy,5985,Norge,NO,19700210-6818,+47,463 16 262,1970-02-10,True
Anna,Eriksson,Granvägen 3,Landskrona,71207,Sverige,SE,19780423-5338,+46,+46 (0)81 95 73 29,1978-04-23,True
Benjamin,Hess,Andrea Mountains 985,North Kimberlyhaven,85480,Danmark,DK,19570216-0308,+45,+1-315-234-1244x1908,1957-02-16,True
Jonathan,Stephens,Martin Squares 2348,Hillfort,38940,Danmark,DK,19750325-8695,+45,(393)244-0678x7495,1975-03-25,True
Rolf,Johansson,Parkgatan 75,Örebro,66450,Sverige,SE,19450710-0886,+46,000-204 75 35,1945-07-10,True
Brian,Adams,Meghan Point 224,South Michelehaven,59914,Danmark,DK,19620829-3219,+45,+1-483-517-9752x113,1962-08-29,True
Danny,Wells,Jesse Wells 623,Kevinbury,64728,Danmark,DK,19650322-6765,+45,250-324-9755x0871,1965-03-22,True
Inger,Ekström,Fabrikstorget 407,Linköping,96091,Sverige,SE,19940719-0033,+46,055-81 50 45,1994-07-19,True
Antero,Mikkonen,Yläkaskenbulevardi 423,Parainen,74306,Finland,FI,19510317-1455,+358,0910676249,1951-03-17,True
Eva,Nilsson,Genvägen 1,Ängelholm,91456,Sverige,SE,19800407-1275,+46,0090-73 15 68,1980-04-07,True
Einar,Engen,Andersenkollen 4,Antonsen,8989,Norge,NO,19710418-0225,+47,+4787137498,1971-04-18,True
Anna,Svensson,Idrottsvägen 81,Karlskoga,13298,Sverige,SE,19930311-1312,+46,0147-85 01 72,1993-03-11,True
Annika,Lindahl,Aspgränd 7,Varberg,32115,Sverige,SE,19651206-5293,+46,08-992 84 45,1965-12-06,True
Marie-Louise,Karlsson,Grantorget 643,Örebro,85089,Sverige,SE,19430519-2286,+46,+46 (0)8 031 877 99,1943-05-19,True
Hans,Lundqvist,Kyrkogatan 764,Karlstad,79442,Sverige,SE,19480906-5885,+46,08-943 32 95,1948-09-06,True
Ove,Johansson,Furutorget 88,Borås,32053,Sverige,SE,19601106-6078,+46,0790-388 18,1960-11-06,True
Helge,Madsen,Jenssenløkka 9,Pettersen,6717,Norge,NO,19681209-9105,+47,70 35 69 49,1968-12-09,True
Kristin,Boström,Aspstigen 7,Ängelholm,67498,Sverige,SE,19620318-5966,+46,+46 (0)8 185 048 43,1962-03-18,True
Kjersti,Gundersen,Moenstien 5A,Henriksen,3080,Norge,NO,19531220-8978,+47,+4769217048,1953-12-20,True
Siv,Myhre,Evensenstien 4,Kristinstad,1805,Norge,NO,19580930-9040,+47,48379273,1958-09-30,True
Linn,Solberg,Andresenåsen 2,Svendsen,4924,Norge,NO,19800714-3098,+47,+47 35 11 62 42,1980-07-14,True
Derek,Hawkins,Christina Road 833,Jonathanborough,74565,Danmark,DK,19480119-4598,+45,948.772.1995,1948-01-19,True
Mats,Nordström,Villastigen 2,Uddevalla,50648,Sverige,SE,19910304-0812,+46,0566-53 71 56,1991-03-04,True
Sigvard,Andersson,Strandgränd 030,Lidköping,49849,Sverige,SE,19821212-1332,+46,0747-582 05,1982-12-12,True
Bjørn,Holm,Strømvika 7C,Lindavær,8611,Norge,NO,19920217-1790,+47,20 80 80 24,1992-02-17,True
Roger,Perez,Williams Circles 75586,Port Michaelshire,28248,Danmark,DK,19930527-1652,+45,393-760-6347x967,1993-05-27,True
Anne,Isaksen,Nielsenkollen 30,Aasen,9060,Norge,NO,19420303-9619,+47,95922167,1942-03-03,True
Lisa,Bradley,Allison Throughway 2823,South Chelseaville,33303,Danmark,DK,19461106-3719,+45,(243)265-5338,1946-11-06,True
Sakari,Laine,Nelikkokuja 2,Alavieska,77228,Finland,FI,19610817-705K,+358,028 604 6453,1961-08-17,True
Lise,Johansen,Arnesengata 7,Ali,2751,Norge,NO,19720319-7418,+47,93562303,1972-03-19,True
David,Johansson,Industrigatan 1,Linköping,16215,Sverige,SE,19800616-6299,+46,0975-809 87,1980-06-16,True
Robert,Peters,Lewis Way 7063,East Eugeneview,71404,Danmark,DK,19860923-7897,+45,594-510-5064x58466,1986-09-23,False
Allan,Viklund,Gengränd 378,Lidingö,68920,Sverige,SE,19930410-0654,+46,08-939 51 97,1993-04-10,True
Ola,Johansen,Mikkelsenalléen 01,Knudsen,9551,Norge,NO,19400901-9262,+47,443 83 220,1940-09-01,True
Alejandro,Vazquez,Michael Keys 22556,Leahland,84940,Danmark,DK,19580722-4330,+45,(342)958-2817x48577,1958-07-22,True
Chelsea,Smith,Reese Mill 68277,Delacruzmouth,61921,Danmark,DK,19740807-6715,+45,001-957-786-1166x605,1974-08-07,True
Øyvind,Jakobsen,Nguyenberget 8,Kjelldal,6477,Norge,NO,19730428-4558,+47,+4799136287,1973-04-28,True
Jan,Kristiansen,Simonsentunet 60,Brekke,3068,Norge,NO,19620308-1116,+47,60780796,1962-03-08,True
Caroline,Söderström,Kyrkgränd 47,Ängelholm,81476,Sverige,SE,19871105-8022,+46,08-41 86 20,1987-11-05,True
Juhani,Ihalainen,Maatullinkatu 794,Loimaa,64093,Finland,FI,19470330-729T,+358,+358730934714,1947-03-30,True
Elisabet,Eriksson,Furutorget 68,Piteå,39042,Sverige,SE,19750331-3068,+46,0784-804 13,1975-03-31,True
Helena,Wikström,Kyrkgatan 0,Lidingö,51196,Sverige,SE,19710805-8403,+46,08-164 764 96,1971-08-05,True
Märta,Petersson,Ängstorget 372,Kristianstad,98318,Sverige,SE,19830715-5812,+46,08-902 919 14,1983-07-15,True
Maria,Andersson,Nytorget 9,Växjö,48439,Sverige,SE,19460528-6212,+46,+46 (0)210 571 43,1946-05-28,True
Silje,Dahl,Bøestien 7,Gulbrandsen,5543,Norge,NO,20000122-3757,+47,431 31 682,2000-01-22,True
Jorunn,Moen,Dahlkroken 627,Ruthhavn,2398,Norge,NO,19550516-4415,+47,97461923,1955-05-16,True
Jenny,Sjögren,Idrottsgatan 5,Uppsala,33650,Sverige,SE,19950917-5852,+46,041-900 45 15,1995-09-17,True
Elisabet,Olsson,Trädgårdstorget 817,Halmstad,36605,Sverige,SE,19530725-5526,+46,08-652 399 55,1953-07-25,True
Jennifer,Horn,Hendrix Ridges 68915,Jomouth,23175,Danmark,DK,19580717-5755,+45,+1-614-244-6946,1958-07-17,True
Anna,Eriksson,Järnvägstorget 797,Lund,99317,Sverige,SE,19900819-7562,+46,+46 (0)8 250 550 46,1990-08-19,True
John,Peterson,Stephanie Junction 955,Gregoryburgh,56749,Danmark,DK,19610808-7651,+45,001-751-553-8317,1961-08-08,True
Bente,Næss,Henriksenåsen 5,Antonsen,4018,Norge,NO,19550308-6096,+47,+4709480231,1955-03-08,True
Sigrid,Helland,Kristiansenekra 2,Camillanes,3128,Norge,NO,19690828-6977,+47,974 18 239,1969-08-28,True
Andre,Adams,Anderson Plains 710,Jonesberg,08327,Danmark,DK,19660210-6299,+45,001-557-861-5395,1966-02-10,True
Brenda,Lopez,Gregory Road 6524,South Andrea,17491,Danmark,DK,19610102-5202,+45,+1-218-364-8408x12690,1961-01-02,True
Maria,Soto,Amanda Route 869,Lake Eriktown,69141,Danmark,DK,19730406-4809,+45,589-282-5856x21851,1973-04-06,True
Nina,Lindblom,Stationsstigen 2,Lund,69959,Sverige,SE,19810211-9859,+46,08-513 025 46,1981-02-11,True
James,Davis,Barnett Causeway 8904,Port Maryberg,93150,Danmark,DK,19440202-7603,+45,2424445347,1944-02-02,True
Gunilla,Eriksson,Backtorget 141,Piteå,51834,Sverige,SE,19480913-3644,+46,019-82 95 19,1948-09-13,True
Sigrid,Ødegård,Mathisenstranda 23H,Karengrunn,4044,Norge,NO,19521119-1336,+47,11862624,1952-11-19,True
Amy,Bradford,Paul Prairie 93555,Mitchellchester,81551,Danmark,DK,19470309-0979,45,408-933-1475x641,1947-03-09,True
Erik,Lie,Isaksengrenda 2,Birkeland,7429,Norge,NO,19880121-5288,+47,92193388,1988-01-21,True
Kelsey,Coleman,Ashley Land 84727,New Deanna,94948,Danmark,DK,19650910-8537,+45,897-413-5585x334,1965-09-10,True
Paul,Trujillo,Brown Squares 882,Lake Juliaburgh,58438,Danmark,DK,19900511-3975,+45,+1-785-778-1633x3608,1990-05-11,True
Juhani,Lehtonen,Walentin Chorellin kuja 398,Maarianhamina,27409,Finland,FI,19660711-1495,+358,0922794744,1966-07-11,True
Knut,Erlandsson,Gengränd 409,Skellefteå,64014,Sverige,SE,19750401-7889,+46,0794-75 06 77,1975-04-01,True
Sofia,Persson,Industrigatan 2,Uppsala,13287,Sverige,SE,19490506-4400,+46,08-50 50 01,1949-05-06,True
Rodney,Barr,Marks Avenue 84419,Johnsonville,06787,Danmark,DK,19670917-7171,+45,210-538-0093,1967-09-17,True
Jonas,Arvidsson,Granvägen 95,Örnsköldsvik,52585,Sverige,SE,19440211-9755,+46,08-050 80 02,1944-02-11,True
Ilari,Jääskeläinen,Uskalikontie 5,Mustasaari,61684,Finland,FI,19970130-398A,+358,0894211267,1997-01-30,True
Dawn,Hernandez,Smith Isle 7595,Ashleytown,55287,Danmark,DK,19770718-6319,+45,688.986.9688,1977-07-18,False
Espen,Evensen,Gundersenjordet 754,Hansstad,6930,Norge,NO,19790721-1254,+47,+4711537017,1979-07-21,True
Ann,Oskarsson,Ängsgränd 254,Karlstad,52248,Sverige,SE,19911203-6094,+46,08-913 852 80,1991-12-03,True
Birger,Lindström,Ektorget 8,Varberg,75416,Sverige,SE,19471020-8351,+46,+46 (0)434 213 32,1947-10-20,True
Bror,Berglund,Björkgatan 140,Jönköping,89997,Sverige,SE,19930608-0103,+46,+46 (0)8 615 506 72,1993-06-08,True
Ingemar,Karlsson,Parkgatan 3,Örnsköldsvik,54727,Sverige,SE,19461203-6690,+46,094-195 65 97,1946-12-03,True
Urban,Andersson,Skolstigen 819,Malmö,62091,Sverige,SE,19890526-2329,+47,065-08 47 00,1989-05-26,True
Ingvar,Svensson,Bäckgatan 80,Lidingö,67434,Sverige,SE,19580125-8642,+46,0575-88 35 14,1958-01-25,True
Stian,Mikkelsen,Ahmedåsen 3A,Karinodden,4021,Norge,NO,19680504-0664,+47,92053671,1968-05-04,True
Erling,Andresen,Pedersenstubben 1,Sverrestrand,7498,Norge,NO,19541109-7833,+47,94944525,1954-11-09,True
Jonas,Jonsson,Parkvägen 394,Stockholm,76952,Sverige,SE,19690826-6684,+46,08-955 451 45,1969-08-26,True
Vegard,Ali,Antonsenmarka 962,Torillbø,8184,Norge,NO,19460429-1847,+47,54627312,1946-04-29,True
Jimmy,Knutsson,Järnvägsgränd 3,Karlstad,47301,Sverige,SE,19570212-0847,+46,033-132 58 86,1957-02-12,True
Ulrika,Johansson,Stationsstigen 139,Östersund,45326,Sverige,SE,19530820-1867,+46,+46 (0)28 34 67 19,1953-08-20,True
Dan,Magnusson,Stationsvägen 309,Lidköping,30339,Sverige,SE,19460120-6606,+46,0622-29 68 89,1946-01-20,True
Scott,Jacobson,James Mountain 905,North Markburgh,41848,Danmark,DK,19491123-7360,+45,552-998-4144x190,1949-11-23,True
Helena,Andersson,Kyrkgränd 50,Lidingö,38981,Sverige,SE,19750624-7707,+46,0539-39 48 36,1975-06-24,True
Michael,Cummings,Howard Square 679,North Ashlee,32311,Danmark,DK,19440104-1272,+45,001-954-234-0084,1944-01-04,True
Stein,Aune,Brekkestien 77,Kjerstiøy,5886,Norge,NO,19451130-2785,+47,986 30 673,1945-11-30,True
Vilho,Hautala,Puroniityntie 14,Rautalampi,64713,Finland,FI,19820930-881S,+358,+358 15 4104236,1982-09-30,True
Jackie,Ball,Rivera Cliff 701,Seanshire,36359,Danmark,DK,19810413-6850,+45,301-852-1244x961,1981-04-13,True
Sandra,Persson,Kyrktorget 106,Eskilstuna,13764,Sverige,SE,19710810-7087,+46,08-243 132 23,1971-08-10,True
Susanne,Johansson,Granvägen 44,Motala,12080,Sverige,SE,19500705-8965,+46,08-628 81 37,1950-07-05,True
Mikael,Lindholm,Granvägen 6,Umeå,59967,Sverige,SE,19421114-3289,+46,020-50 63 92,1942-11-14,True
Katarina,Lindén,Backtorget 711,Falun,23944,Sverige,SE,19731022-2460,+46,040-502 26 37,1973-10-22,True
Erling,Sandvik,Sætherhøgda 1,Sisselnes,1464,Norge,NO,19400426-9387,+47,19451714,1940-04-26,True
Nils,Pettersson,Ängsstigen 749,Kalmar,52202,Sverige,SE,19890319-2681,+46,0695-797 13,1989-03-19,True
Valdemar,Eriksson,Gengatan 3,Gävle,51031,Sverige,SE,19790510-0818,+46,08-165 57 01,1979-05-10,True
Elsa,Lundberg,Storvägen 083,Alingsås,19606,Sverige,SE,19810217-8011,+46,021-419 08 09,1981-02-17,True
Irma,Petersson,Fabriksvägen 0,Sundsvall,18104,Sverige,SE,19821016-5167,+46,+46 (0)8 058 681 36,1982-10-16,True
Daniel,Bush,Hughes Passage 72703,Calhounton,79798,Danmark,DK,19590724-7307,+45,4985182698,1959-07-24,True
Elizabeth,Chavez,Kyle Pike 832,West Emmatown,80389,Danmark,DK,19680113-5456,+45,999.966.3880x236,1968-01-13,True
Erling,Hagström,Bäckgränd 4,Växjö,24235,Sverige,SE,19940130-6984,+46,08-629 49 52,1994-01-30,True
Emma,Berg,Henriksenfaret 8A,Kristoffersen,6859,Norge,NO,19580225-8350,+47,73 06 51 17,1958-02-25,True
Johannes,Strøm,Solbergalléen 71,Thomassen,7121,Norge,NO,19650822-5892,+47,53434994,1965-08-22,True
Gert,Svensson,Villatorget 635,Luleå,55643,Sverige,SE,19960927-1607,+46,08-456 80 67,1996-09-27,True
Todd,Perry,Patricia Lane 632,Port Caitlinhaven,09225,Danmark,DK,19450902-9175,45,(494)258-8481x0065,1945-09-02,True
Nina,Jørgensen,Sandvikringen 2,Myklebust,0590,Norge,NO,19651010-4319,+47,42248078,1965-10-10,True
Katarina,Johansson,Stationsvägen 63,Umeå,80073,Sverige,SE,19761025-3388,+46,08-17 25 31,1976-10-25,True
Øystein,Andresen,Hanssenskrenten 4,Kristoffersen,6863,Norge,NO,19660612-2284,+47,94846313,1966-06-12,True
Thor,Lien,Bakkengropa 58H,Synnøveeid,6173,Norge,NO,19450508-6469,+47,413 26 921,1945-05-08,True
Eetu,Vainio,Ahomäenkatu 40,Multia,61399,Finland,FI,19910201-1920,+358,051 032 7327,1991-02-01,True
Henrik,Karlsson,Kyrkstigen 41,Karlstad,69247,Sverige,SE,19841020-4413,+46,038-36 64 84,1984-10-20,True
Samuel,Jordan,Jason Trafficway 10415,Williamhaven,70557,Danmark,DK,19580326-3177,+45,001-805-592-4306x232,1958-03-26,True
Kristin,Jacobsen,Viksvingen 15B,Simonsen,8801,Norge,NO,19981222-8302,+47,71 49 46 25,1998-12-22,True
Juhani,Timonen,Maanmittarintie 723,Hyvinkää,11861,Finland,FI,19610216-857Y,+358,0038578991,1961-02-16,True
Helena,Nevalainen,Tukkisillankuja 1,Raisio,37015,Finland,FI,19541120-048M,+358,+358 308768656,1954-11-20,True
Nina,Jakobsen,Pettersenrøa 5,Fredriksen,6332,Norge,NO,19800802-2223,+47,48793822,1980-08-02,True
Torbjørn,Kristensen,Christensenroa 43,Elinås,8214,Norge,NO,19911007-4820,+47,+47 96 47 40 22,1991-10-07,True
Jenny,Blomqvist,Trädgårdstorget 53,Stockholm,91546,Sverige,SE,19780626-3477,+46,08-719 983 00,1978-06-26,True
Petteri,Aaltonen,Vesalantie 77,Äänekoski,88225,Finland,FI,19960817-5504,+358,(+358) 672768950,1996-08-17,True
Karl,Nilsson,Skolvägen 237,Norrköping,98502,Sverige,SE,19610113-5427,+46,+46 (0)549 308 74,1961-01-13,True
Oiva,Ruotsalainen,Poikasaartenbulevardi 56,Hartola,75085,Finland,FI,19480825-0786,+358,+358 56 9441430,1948-08-25,True
Sture,Molin,Ekstigen 7,Varberg,62053,Sverige,SE,19490719-2917,+46,002-61 89 01,1949-07-19,True
Bengt,Lundberg,Nytorget 482,Trollhättan,18800,Sverige,SE,19500712-7608,+46,013-275 39 91,1950-07-12,True
Ingeborg,Strøm,Myklebustekra 23,Frankdal,6143,Norge,NO,19970610-3581,+47,+47 01 99 14 82,1997-06-10,True
Margareta,Johansson,Industristigen 68,Växjö,40744,Sverige,SE,19400821-1622,+46,+46 (0)8 785 516 84,1940-08-21,True
Leslie,Lewis,Schroeder Radial 232,Hunterport,84841,Danmark,DK,19910325-9978,+45,462-691-5364x4538,1991-03-25,True
Margareta,Nordin,Kyrkgatan 213,Falun,68854,Sverige,SE,19431023-6278,+46,031-57 62 24,1943-10-23,True
Lene,Lund,Eriksenholtet 6E,Nielsen,6461,Norge,NO,19430616-7781,+47,+47 33 98 64 40,1943-06-16,True
Elise,Edvardsen,Tveitstykket 3A,Hansodden,6192,Norge,NO,19480526-3344,+47,53125721,1948-05-26,True
Per,Gunnarsson,Storgränd 664,Växjö,31685,Sverige,SE,19610416-9825,+46,045-56 05 08,1961-04-16,True
Julia,Ryynänen,Rukkilanbulevardi 950,Miehikkälä,90714,Finland,FI,19960418-888K,+358,(+358) 970442962,1996-04-18,True
Tor,Berg,Lienhavna 66,Myhre,7397,Norge,NO,19750801-3872,+47,30 49 25 91,1975-08-01,True
Anna,Gunnarsson,Skolgatan 97,Luleå,62737,Sverige,SE,19520711-3645,+46,+46 (0)438 143 71,1952-07-11,True
Mark,Griffin,John Plain 99952,Christopherside,98269,Danmark,DK,19430722-4351,+45,+1-811-300-3583,1943-07-22,True
Ida,Nilsson,Idrottsvägen 6,Södertälje,66925,Sverige,SE,19971107-9373,+46,08-816 27 18,1997-11-07,True
Sverre,Bakke,Knudsenalléen 2,Julieby,8156,Norge,NO,20001119-0517,+47,904 28 144,2000-11-19,True
Line,Sivertsen,Aaskroken 1,Jacobsen,1741,Norge,NO,19490203-4420,+45,+4795790993,1949-02-03,True
Jan,Lundström,Trädgårdsstigen 91,Borlänge,90522,Sverige,SE,19791206-9194,+46,+46 (0)66 12 02 91,1979-12-06,True
Maria,Næss,Fredriksenstien 37F,Tomborg,7011,Norge,NO,19870207-9145,+47,963 65 331,1987-02-07,True
Øystein,Edvardsen,Eriksenekra 3,Ingridøy,6772,Norge,NO,19781013-3188,+47,30604069,1978-10-13,True
Anders,Larsson,Genvägen 140,Luleå,41523,Sverige,SE,19761014-3711,+46,035-697 75 34,1976-10-14,True
Eva,Hansen,Ängsgatan 8,Norrköping,76751,Sverige,SE,19441106-4021,+46,+46 (0)68 70 66 83,1944-11-06,True
Maria,Eliasson,Industrigatan 335,Örebro,63030,Sverigl,SE,19740203-2039,+46,022-98 96 83,1974-02-03,True
Odd,Thorsen,Ruudhøgda 40,Oddsund,9721,Norge,NO,19760714-8894,+47,95890165,1976-07-14,True
Lars,Olofsson,Gengatan 98,Umeå,28315,Sverige,SE,19750905-9256,+46,054-996 20 25,1975-09-05,True
Ulrika,Lind,Kvarnvägen 5,Karlstad,71847,Sverige,SE,19790519-9842,+46,0737-25 74 70,1979-05-19,True
Margaret,Hunter,Kimberly Skyway 190,Garrettburgh,65145,Danmark,DK,19581116-7441,+45,001-235-426-9463x1897,1958-11-16,True
Antti,Partanen,Dunckerintie 13,Kaskinen,72410,Finland,FI,19550718-040E,+358,080 589 5815,1955-07-18,True
Christopher,Schmidt,Johnson Crest 1596,Jenniferton,09759,Danmark,DK,19570408-2470,+45,623.988.0866x50607,1957-04-08,True
Bengt,Svensson,Åkergatan 09,Karlstad,39761,Sverige,SE,19750130-3234,+46,0901-14 04 94,1975-01-30,True
Arne,Palm,Furuvägen 93,Falun,62987,Sverige,SE,19960915-6186,+46,+46 (0)8 866 370 91,1996-09-15,True
Ulf,Nilsson,Bäcktorget 65,Göteborg,37658,Sverige,SE,19700530-2561,+46,+46 (0)235 606 67,1970-05-30,True
Timothy,Ramos,Nicole Gardens 317,South Alyssaville,05863,Danmark,DK,19590919-2030,+45,(536)940-1128,1959-09-19,True
David,Coleman,Ryan Course 3816,North Garystad,68280,Danmark,DK,19950912-1937,+45,258-552-1035,1995-09-12,True
Veronica,Petersson,Parkgatan 8,Jönköping,59832,Sverige,SE,19410928-3175,+46,075-226 54 75,1941-09-28,True
Olov,Eriksson,Kyrkstigen 45,Skellefteå,98160,Sverige,SE,19521113-2444,+46,+46 (0)450 532 70,1952-11-13,True
Eva,Norén,Skolgränd 7,Östersund,19780,Sverige,SE,19870525-9390,45,08-154 97 44,1987-05-25,True
Göran,Aronsson,Skolgränd 9,Kristianstad,18306,Sverige,SE,19430718-0728,+46,+46 (0)53 06 03 19,1943-07-18,True
Sven,Sundqvist,Ektorget 93,Nyköping,29932,Sverige,SE,19470117-7843,+46,08-752 881 42,1947-01-17,True
Jessica,Crawford,Shawn Path 87616,Christopherside,30004,Danmark,DK,19730808-4099,+45,001-961-544-9523x737,1973-08-08,True
Lene,Svendsen,Kristiansenholtet 7B,Amundsen,3233,Norge,NO,19700331-4606,+47,98185384,1970-03-31,True
Elisabet,Persson,Ringvägen 33,Karlskrona,73829,Sverige,SE,19941114-9874,+46,092-03 50 74,1994-11-14,True
Anne,Kangas,Ylipalonbulevardi 0,Imatra,06580,Finland,FI,19610627-023E,+358,+358 219435825,1961-06-27,True
Maria,Jonsson,Skoltorget 535,Alingsås,61422,Sverige,SE,19401212-6003,+46,+46 (0)344 199 16,1940-12-12,True
Justin,Jones,Boyd Island 427,Cannonfurt,70635,Danmark,DK,19610103-5368,+45,+1-755-501-5244x84239,1961-01-03,True
Bo,Johansson,Kyrkovägen 0,Lund,64557,Sverige,SE,19611022-7453,+46,+46 (0)8 791 409 85,1961-10-22,True
Christoffer,Nordin,Ekgatan 71,Varberg,97460,Sverige,SE,19710427-1831,+46,0106-75 40 26,1971-04-27,True
Teresia,Persson,Idrottsgatan 0,Östersund,32859,Sverige,SE,19941220-9210,+46,08-817 90 70,1994-12-20,True
Karoline,Næss,Næssvika 449,Myklebust,7170,Norge,NO,19401104-2668,+45,63 37 74 11,1940-11-04,True
Maj,Borg,Ängsgatan 3,Uddevalla,51982,Sverige,SE,19560605-9398,+46,049-22 44 00,1956-06-05,True
Carin,Nilsson,Industritorget 493,Varberg,76243,Sverige,SE,19421010-5694,+46,08-849 531 47,1942-10-10,True
Annelie,Henriksson,Björkgränd 445,Motala,74571,Sverige,SE,19650902-2938,+46,08-57 41 75,1965-09-02,True
Elisabeth,Johansen,Madsenringen 9,Andresen,7439,Norge,NO,19961128-2588,+47,44743300,1996-11-28,True
William,Mendoza,Huffman Plains 837,Pachecoport,07862,Danmark,DK,19670225-1715,+45,2119934219,1967-02-25,True
Tommy,Nygren,Järnvägsstigen 695,Lidingö,45925,Sverige,SE,19740227-2593,+46,08-36 51 47,1974-02-27,True
Sandra,Warner,Bobby Locks 19728,North Laurenside,28531,Danmark,DK,19480402-5256,+45,+1-516-414-2620,1948-04-02,True
Bo,Mattsson,Industrigatan 1,Kalmar,78247,Sverige,SE,19630619-4997,+46,+46 (0)77 59 13 58,1963-06-19,True
Anna,Jönsson,Gentorget 0,Sandviken,91585,Sverige,SE,19461218-7694,+46,013-37 28 97,1946-12-18,True
Rikard,Persson,Industrivägen 35,Malmö,14185,Sverige,SE,19850529-7366,+46,08-180 04 56,1985-05-29,True
Hannele,Kinnunen,Malminkartanonpolku 39,Saarijärvi,14622,Finland,FI,19860219-616E,+358,+358 850410943,1986-02-19,True
Cecilie,Myhre,Mikkelsensvingen 8D,Knutstrand,1172,Norge,NO,19870922-7393,+47,447 50 088,1987-09-22,True
Johan,Gustafsson,Industrigatan 5,Västerås,25616,Sverige,SE,19650111-3091,+46,08-16 31 90,1965-01-11,True
Emil,Bakken,Olsenlunden 1,Martinsen,1624,Norge,NO,19630115-7432,+47,+47 73 52 23 61,1963-01-15,True
Stig,Eriksson,Granvägen 080,Eskilstuna,59701,Sverige,SE,19410703-0857,+46,0600-197 32,1941-07-03,True
Jessica,Borg,Storgatan 2,Motala,90387,Sverige,SE,19640419-0895,+46,038-92 68 87,1964-04-19,True
Annelie,Eriksson,Trädgårdsvägen 423,Varberg,42456,Sverige,SE,19601101-5148,+46,0111-786 28,1960-11-01,True
Eva,Nilsson,Storvägen 22,Luleå,67656,Sverige,SE,19820122-4825,+46,+46 (0)8 186 714 29,1982-01-22,True
Ida,Pettersen,Lundtunet 9,Emilvik,4229,Norge,NO,19790308-3303,+47,53 95 14 34,1979-03-08,True
Brianna,Little,Brian Place 65303,Hodgesmouth,46014,Danmark,DK,19571008-3860,+45,+1-882-961-5258x784,1957-10-08,True
Oskar,Andersson,Parkgatan 529,Skellefteå,57406,Sverige,SE,19460329-7217,+46,0078-828 24,1946-03-29,True
Harald,Halvorsen,Jensenkroken 6,Eliø,6702,Norge,NO,19610128-0235,+47,+4748212679,1961-01-28,True
Garrett,Hill,Lewis Station 664,Michaelland,91212,Danmark,DK,19521112-4733,+45,(491)526-9032x5074,1952-11-12,True
Yvonne,Dahl,Parkvägen 53,Karlstad,87991,Sverige,SE,19750426-6066,+46,+46 (0)8 640 769 48,1975-04-26,True
William,Mccarty,Holly Turnpike 0552,Samanthaville,94303,Danmark,DK,19590516-0870,+45,280.627.5816x60569,1959-05-16,True
Johannes,Aune,Næssroa 27,Edvardsen,9517,Norge,NO,19910424-2194,+47,42433872,1991-04-24,True
